"","graphite,cr","CO,g","CO2,g","CH4,g","H2,g","H2O,g","O2,g","ethane,g","propane,g"
"140",0,1.11649557631063,6.86373211571245,NaN,NaN,NaN,-25,NaN,NaN
"141",0,0.784658111470268,5.68316243492878,NaN,NaN,NaN,-25,NaN,NaN
"142",0,0.476355430764521,4.58697895355988,NaN,NaN,NaN,-25,NaN,NaN
"143",0,0.189141219254727,3.56643352220789,NaN,NaN,NaN,-25,NaN,NaN
"144",0,-0.0791026376771207,2.61394719454124,0.724369188923912,0.0907811181035279,1.91133285383849,-25,-3.57229411826415,-7.31718914566108
"145",0,-0.33021933988329,1.72292118599082,2.38960994460929,1.02170257517065,2.28066296671822,-25,-1.01178295940083,-3.88293343949147
"146",0,-0.565820400112793,0.887583363764819,2.58814268765949,1.21360338738964,1.94472493256761,-25,-0.654956956992611,-3.38795764385172
"147",0,-0.78732096143887,0.102862713214794,2.64383959834688,1.32889974074695,1.56284207771361,-25,-0.515675857719433,-3.18399325150435
"148",0,-0.995968843478455,-0.635713992610107,2.66058382516805,1.41995871372321,1.18465433218231,-25,-0.437824987592753,-3.06281653894312
"149",0,-1.19286857942641,-1.3321077708075,2.66392279710368,1.49993258999539,0.820900095926988,-25,-0.382829052231341,-2.97293202496949
"150",0,-1.37900142375924,-1.98983871325354,2.66189264662218,1.57317746231946,0.473791164422897,-25,-0.338410330684149,-2.8979153985336
"151",0,-1.55524209734328,-2.61204568783631,2.6573264795459,1.64141273545674,0.143135659820134,-25,-0.300121956353955,-2.83179011739595
"152",0,-1.72237287433382,-3.20153659443344,2.65129065307293,1.7054437955796,-0.171970078411821,-25,-0.266189882959769,-2.77214910113356
"153",0,-1.881095490581,-3.76083087429834,2.64420165841509,1.76572429377516,-0.472605238338341,-25,-0.235834514013203,-2.71791612324868
"154",0,3.28411470521666,13.0221332805263,NaN,NaN,NaN,-23,NaN,NaN
"155",0,2.86261492249892,11.5203348356383,NaN,NaN,NaN,-23,NaN,NaN
"156",0,2.47470852503327,10.138839901282,NaN,NaN,NaN,-23,NaN,NaN
"157",0,2.11649557631063,8.86373211571245,NaN,NaN,NaN,-23,NaN,NaN
"158",0,1.78465811147027,7.68316243492878,NaN,NaN,NaN,-23,NaN,NaN
"159",0,1.47635543076452,6.58697895355988,NaN,NaN,NaN,-23,NaN,NaN
"160",0,1.18914121925473,5.56643352220789,NaN,NaN,NaN,-23,NaN,NaN
"161",0,0.920897362322879,4.61394719454124,NaN,NaN,NaN,-23,NaN,NaN
"162",0,0.669780660116709,3.72292118599082,NaN,NaN,NaN,-23,NaN,NaN
"163",0,0.434179599887207,2.88758336376482,NaN,NaN,NaN,-23,NaN,NaN
"164",0,0.212679038561129,2.10286271321479,2.16919083600816,1.09157535955683,2.32551769648227,-23,-1.22764900121218,-4.13329077611673
"165",0,0.0040311565215454,1.36428600738989,2.51140570556441,1.3453696538516,2.11006527225326,-23,-0.661592166955196,-3.36117277807182
"166",0,-0.192868579426412,0.6678922291925,2.60523205245518,1.47058721765959,1.79155472358187,-23,-0.470865169192791,-3.09031351423919
"167",0,-0.379001423759243,0.010161286746456,2.63637321481351,1.56041774641894,1.46103144852604,-23,-0.376689478399683,-2.9489542621552
"168",0,-0.555242097343283,-0.612045687836313,2.64549844679324,1.63549871908272,1.13722164344826,-23,-0.317864005485504,-2.85544618290613
"169",0,-0.722372874333818,-1.20153659443344,2.64553373609971,1.7025653370931,0.825151463101656,-23,-0.27482525841922,-2.78366293507775
"170",0,-0.881095490581003,-1.76083087429834,2.64128119646884,1.76426406279813,0.525934530680671,-23,-0.240215206926698,-2.7237570471297
"171",0,4.28411470521666,15.0221332805263,NaN,NaN,NaN,-21,NaN,NaN
"172",0,3.86261492249892,13.5203348356383,NaN,NaN,NaN,-21,NaN,NaN
"173",0,3.47470852503327,12.138839901282,NaN,NaN,NaN,-21,NaN,NaN
"174",0,3.11649557631063,10.8637321157125,NaN,NaN,NaN,-21,NaN,NaN
"175",0,2.78465811147027,9.68316243492878,NaN,NaN,NaN,-21,NaN,NaN
"176",0,2.47635543076452,8.58697895355988,NaN,NaN,NaN,-21,NaN,NaN
"177",0,2.18914121925473,7.56643352220789,NaN,NaN,NaN,-21,NaN,NaN
"178",0,1.92089736232288,6.61394719454124,NaN,NaN,NaN,-21,NaN,NaN
"179",0,1.66978066011671,5.72292118599082,NaN,NaN,NaN,-21,NaN,NaN
"180",0,1.43417959988721,4.88758336376482,NaN,NaN,NaN,-21,NaN,NaN
"181",0,1.21267903856113,4.10286271321479,NaN,NaN,NaN,-21,NaN,NaN
"182",0,1.00403115652154,3.36428600738989,NaN,NaN,NaN,-21,NaN,NaN
"183",0,0.807131420573588,2.6678922291925,-0.143024990931908,0.0964586959959553,1.4174262019411,-21,-4.59325073429679,-8.58682760107911
